
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9772531,K00950.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,31.201692472,3.7010000e-06,-3.7010000e-06,183.4076137,9.570000e-05,-9.570000e-05,0.0010,0.3580,-0.1120,2.15663,0.00988,-0.00988,3.4514e+04,7.470e+01,-7.470e+01,8.31,5.200e-01,-6.300e-01,286.0,,,1.59,0.31,-0.32,607.40,1,q1_q17_dr25_tce,3748.00,56.00,-61.00,4.796,0.042,-0.028,0.4490,0.0280,-0.0340,292.657040,46.537338,15.798
9775938,K00951.01,Kepler-258 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.197206940,1.2120000e-05,-1.2120000e-05,171.5454790,7.120000e-04,-7.120000e-04,0.5680,0.0280,-0.4620,3.48720,0.04890,-0.04890,2.1414e+03,2.020e+01,-2.020e+01,4.18,4.820e+00,-6.000e-01,642.0,,,40.03,168.40,-14.02,116.20,1,q1_q17_dr25_tce,4954.00,148.00,-148.00,4.462,0.102,-0.578,0.8850,1.0190,-0.1270,294.068480,46.579330,15.223
8644288,K00137.02,Kepler-18 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.858908520,3.8080000e-06,-3.8080000e-06,128.1548690,2.170000e-04,-2.170000e-04,0.2550,0.0520,-0.2250,3.52520,0.01330,-0.01330,3.2690e+03,7.700e+00,-7.700e+00,5.94,3.700e-01,-4.000e-01,720.0,,,63.52,14.25,-11.28,456.80,1,q1_q17_dr25_tce,5356.00,112.00,-72.00,4.338,0.065,-0.040,1.0550,0.0650,-0.0720,298.079440,44.746319,13.549
8158127,K01015.02,Kepler-750 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,4.088972990,2.1510000e-05,-2.1510000e-05,135.7640200,5.070000e-03,-5.070000e-03,0.3740,0.0590,-0.3740,3.58500,0.13800,-0.13800,1.5790e+02,9.300e+00,-9.300e+00,2.36,3.200e-01,-6.100e-01,1537.0,,,1317.96,486.13,-631.56,19.00,2,q1_q17_dr25_tce,5897.00,79.00,-79.00,3.980,0.203,-0.072,1.8600,0.2590,-0.4810,289.096890,44.004379,14.500
8176653,K01016.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.866680334,2.8510000e-06,-2.8510000e-06,134.0663740,8.050000e-04,-8.050000e-04,0.9680,0.0410,-0.7000,1.12640,0.08770,-0.08770,7.1240e+02,2.210e+01,-2.210e+01,2.93,4.700e-01,-2.200e-01,1045.0,,,282.64,145.46,-67.90,43.00,1,q1_q17_dr25_tce,5238.00,158.00,-158.00,4.598,0.032,-0.097,0.7640,0.1220,-0.0560,295.472200,44.077381,15.028
8174625,K01017.01,Kepler-751 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.444860160,4.9010000e-05,-4.9010000e-05,141.6802000,2.320000e-03,-2.320000e-03,0.8710,0.0300,-0.6180,4.44500,0.08100,-0.08100,8.2690e+02,2.030e+01,-2.030e+01,3.24,8.800e-01,-4.700e-01,679.0,,,50.32,40.99,-17.80,46.00,1,q1_q17_dr25_tce,5568.00,166.00,-166.00,4.413,0.120,-0.180,0.9660,0.2610,-0.1410,294.843840,44.077679,15.007
8183911,K01018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,8.306974210,3.7430000e-05,-3.7430000e-05,137.0825400,3.920000e-03,-3.920000e-03,1.1510,68.1400,-0.3940,2.76000,0.22300,-0.22300,1.5870e+02,1.120e+01,-1.120e+01,37.99,2.275e+01,-2.781e+01,1246.0,,,570.93,1049.01,-535.02,17.40,1,q1_q17_dr25_tce,5300.00,140.00,-172.00,3.690,0.917,-0.327,2.1240,1.2720,-1.5550,297.493320,44.051868,13.838
8179973,K01019.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.497051750,,,135.3072596,,,,,,3.79000,,,,,,,,,,,,,,,,,,,,,,,,,,,296.481870,44.009151,10.266
10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.336851010,3.6700000e-05,-3.6700000e-05,138.5829000,3.650000e-03,-3.650000e-03,0.0180,0.4170,-0.0180,3.54800,0.11300,-0.11300,3.2580e+02,1.640e+01,-1.640e+01,1.52,4.500e-01,-1.400e-01,875.0,,,138.46,120.47,-37.52,21.60,1,q1_q17_dr25_tce,5795.00,155.00,-172.00,4.554,0.036,-0.192,0.8480,0.2520,-0.0790,297.393190,47.164631,15.302
4649305,K00143.01,,FALSE POSITIVE,FALSE POSITIVE,0.9830,0,1,0,0,22.651174510,1.4740000e-05,-1.4740000e-05,140.3375930,5.510000e-04,-5.510000e-04,0.9250,0.0030,-0.0040,3.68950,0.03640,-0.03640,2.2500e+03,1.750e+01,-1.750e+01,7.62,2.930e+00,-9.800e-01,855.0,,,126.57,144.35,-44.30,170.10,1,q1_q17_dr25_tce,6968.00,194.00,-267.00,4.310,0.058,-0.232,1.3330,0.5130,-0.1710,290.103330,39.781631,13.682
10148521,K01084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.204274435,1.8880000e-06,-1.8880000e-06,134.0583800,1.210000e-03,-1.210000e-03,0.5280,0.0550,-0.4340,1.33620,0.04540,-0.04540,1.8580e+02,6.500e+00,-6.500e+00,1.19,3.200e-01,-1.100e-01,1564.0,,,1413.91,1120.16,-391.53,34.70,1,q1_q17_dr25_tce,5668.00,152.00,-169.00,4.552,0.035,-0.184,0.8490,0.2290,-0.0820,294.596130,47.197449,14.415
10118816,K01085.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,7.717906750,4.4870000e-05,-4.4870000e-05,139.1572500,4.670000e-03,-4.670000e-03,0.1120,0.3470,-0.1120,1.84000,0.14800,-0.14800,3.0680e+02,2.920e+01,-2.920e+01,0.90,6.000e-02,-7.000e-02,502.0,,,15.01,3.53,-3.20,12.60,1,q1_q17_dr25_tce,3975.00,71.00,-87.00,4.753,0.031,-0.038,0.5090,0.0370,-0.0370,281.050110,47.188148,15.233
10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,27.665284700,1.3000000e-04,-1.3000000e-04,144.8714000,3.460000e-03,-3.460000e-03,0.0040,0.4250,-0.0040,6.63300,0.10800,-0.10800,4.6920e+02,1.510e+01,-1.510e+01,2.21,6.400e-01,-3.500e-01,641.0,,,39.94,34.34,-14.89,36.10,1,q1_q17_dr25_tce,6036.00,163.00,-181.00,4.396,0.105,-0.195,1.0170,0.2980,-0.1610,283.184600,47.155670,14.609
3124412,K01087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.948950734,4.4800000e-07,-4.4800000e-07,134.3681520,3.950000e-04,-3.950000e-04,1.2460,0.2430,-0.0790,4.02450,0.02390,-0.02390,2.1330e+03,1.030e+01,-1.030e+01,36.87,1.263e+01,-5.040e+00,2103.0,,,4636.91,4680.69,-1719.30,238.60,1,q1_q17_dr25_tce,6307.00,174.00,-261.00,4.391,0.070,-0.210,1.1330,0.3880,-0.1550,293.243840,38.273270,14.909
3835670,K00149.01,Kepler-473 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.557308970,1.3950000e-05,-1.3950000e-05,145.0950120,7.600000e-04,-7.600000e-04,0.0360,0.2840,-0.0360,7.76430,0.02890,-0.02890,9.5690e+02,5.500e+00,-5.500e+00,4.32,7.100e-01,-8.600e-01,879.0,,,141.00,65.83,-57.18,200.00,1,q1_q17_dr25_tce,5774.00,115.00,-104.00,4.159,0.168,-0.098,1.4120,0.2320,-0.2830,286.630100,38.945599,13.397
10287248,K01152.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,4.722254104,1.5750000e-06,-1.5750000e-06,178.2433130,2.550000e-04,-2.550000e-04,0.5060,0.0300,-0.0030,3.45100,0.02090,-0.02090,8.2670e+04,3.540e+02,-3.540e+02,14.45,9.800e-01,-8.000e-01,557.0,,,22.67,4.75,-3.73,314.10,1,q1_q17_dr25_tce,3801.00,57.00,-62.00,4.776,0.025,-0.039,0.4880,0.0330,-0.0270,296.695620,47.327309,13.987
10351767,K01153.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.635069939,7.1000000e-08,-7.1000000e-08,134.0209283,8.690000e-05,-8.690000e-05,1.2500,0.1870,-0.0790,2.07171,0.00354,-0.00354,3.3117e+04,2.960e+01,-2.960e+01,57.77,1.829e+01,-6.120e+00,2351.0,,,7193.72,6499.52,-2154.28,578.60,1,q1_q17_dr25_tce,6340.00,150.00,-206.00,4.434,0.054,-0.216,1.0580,0.3350,-0.1120,296.320280,47.406570,14.539
10295951,K01154.01,,CANDIDATE,CANDIDATE,0.8710,0,0,0,0,6.810823723,1.0140000e-06,-1.0140000e-06,136.0466700,1.150000e-04,-1.150000e-04,0.5700,0.0110,-0.0100,7.98574,0.00861,-0.00861,1.4447e+04,1.200e+01,-1.200e+01,26.06,6.360e+00,-9.530e+00,1626.0,,,1656.16,1245.30,-1094.83,1441.90,1,q1_q17_dr25_tce,7226.00,228.00,-304.00,3.967,0.315,-0.135,2.0790,0.5070,-0.7600,299.102810,47.377781,12.628
10342041,K01155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.933746515,3.1100000e-07,-3.1100000e-07,133.3874150,2.910000e-04,-2.910000e-04,1.2620,0.0850,-0.0820,6.65220,0.02180,-0.02180,2.9366e+03,7.000e+00,-7.000e+00,25.54,3.380e+00,-2.250e+00,1508.0,,,1222.25,541.93,-310.48,549.50,1,q1_q17_dr25_tce,5252.00,157.00,-141.00,4.596,0.054,-0.072,0.7160,0.0950,-0.0630,292.833010,47.495529,14.658
10514770,K01156.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.872421727,5.6400000e-07,-5.6400000e-07,134.3661620,2.500000e-04,-2.500000e-04,0.9170,0.0160,-0.0180,1.52610,0.02570,-0.02570,3.0189e+03,3.260e+01,-3.260e+01,5.65,8.100e-01,-7.300e-01,1298.0,,,672.92,315.81,-220.05,179.00,1,q1_q17_dr25_tce,5337.00,159.00,-159.00,4.486,0.105,-0.105,0.8250,0.1180,-0.1060,281.523800,47.755341,15.290
9775938,K00951.02,Kepler-258 c,CONFIRMED,CANDIDATE,0.9820,0,0,0,0,33.652847400,1.0540000e-04,-1.0540000e-04,147.8025000,2.660000e-03,-2.660000e-03,0.5670,0.0060,-0.5090,3.96160,0.09490,-0.09490,1.1408e+03,2.960e+01,-2.960e+01,3.05,3.520e+00,-4.400e-01,470.0,,,11.50,48.38,-4.03,41.90,2,q1_q17_dr25_tce,4954.00,148.00,-148.00,4.462,0.102,-0.578,0.8850,1.0190,-0.1270,294.068480,46.579330,15.223
9787239,K00952.01,Kepler-32 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.901278150,7.0300000e-06,-7.0300000e-06,171.4067400,8.840000e-04,-8.840000e-04,0.0300,0.2880,-0.0300,2.19790,0.03070,-0.03070,1.5252e+03,2.890e+01,-2.890e+01,1.94,1.300e-01,-2.000e-01,514.0,,,16.54,3.85,-4.36,56.60,1,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.02,Kepler-32 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.752096910,1.3060000e-05,-1.3060000e-05,170.6367100,1.180000e-03,-1.180000e-03,0.0170,0.3170,-0.0170,2.37420,0.03840,-0.03840,1.3676e+03,3.250e+01,-3.250e+01,1.83,1.300e-01,-1.900e-01,451.0,,,9.76,2.27,-2.58,44.80,3,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.03,Kepler-32 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,22.780782410,3.9510000e-05,-3.9510000e-05,155.2040800,1.380000e-03,-1.380000e-03,0.0080,0.2830,-0.0080,3.30020,0.04490,-0.04490,1.9251e+03,4.230e+01,-4.230e+01,2.17,1.500e-01,-2.200e-01,328.0,,,2.73,0.63,-0.72,46.40,2,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,0.9680,0,0,0,0,2.896005211,4.3170000e-06,-4.3170000e-06,133.6122800,1.180000e-03,-1.180000e-03,0.0820,0.2560,-0.0820,1.67760,0.03450,-0.03450,6.1410e+02,2.320e+01,-2.320e+01,1.23,8.000e-02,-1.300e-01,652.0,,,42.53,9.92,-11.21,28.60,4,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.05,Kepler-32 f,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,0.742957911,2.3000000e-07,-2.3000000e-07,133.2793600,2.280000e-04,-2.280000e-04,0.1620,0.1620,-0.1610,0.66880,0.05100,-0.05100,8.4330e+02,1.360e+01,-1.360e+01,1.47,1.000e-01,-1.500e-01,1026.0,,,262.51,61.21,-69.21,45.30,5,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
2309719,K01020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,54.356350670,1.5980000e-05,-1.5980000e-05,164.0702210,2.390000e-04,-2.390000e-04,1.1420,0.3010,-0.0720,6.43450,0.01290,-0.01290,1.0510e+04,1.990e+01,-1.990e+01,38.81,6.740e+00,-4.890e+00,566.0,,,24.18,11.87,-7.27,628.10,1,q1_q17_dr25_tce,6161.00,123.00,-135.00,4.281,0.120,-0.120,1.2550,0.2180,-0.1580,292.930850,37.606640,12.899
2558363,K01021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.546248550,8.7300000e-07,-8.7300000e-07,178.5614000,1.310000e-03,-1.310000e-03,1.2150,1.0700,-0.0060,2.05430,0.07320,-0.07320,6.3970e+02,1.860e+01,-1.860e+01,18.93,3.180e+00,-1.460e+00,1837.0,,,2677.36,1432.81,-657.57,42.90,1,q1_q17_dr25_tce,5414.00,162.00,-162.00,4.625,0.035,-0.105,0.7140,0.1200,-0.0550,287.133880,37.839260,15.996
2716853,K01022.01,Kepler-752 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.827440230,7.9340000e-05,-7.9340000e-05,196.1908800,3.130000e-03,-3.130000e-03,0.0250,0.4120,-0.0250,4.66400,0.10600,-0.10600,1.0062e+03,3.620e+01,-3.620e+01,2.70,7.800e-01,-2.500e-01,632.0,,,37.82,32.51,-10.39,29.50,1,q1_q17_dr25_tce,5687.00,169.00,-169.00,4.538,0.046,-0.184,0.8600,0.2460,-0.0820,292.268130,37.955639,15.762
2445154,K01023.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,8.412006900,3.5090000e-05,-3.5090000e-05,139.6474500,3.620000e-03,-3.620000e-03,0.0220,0.8210,-0.0220,3.92300,0.55100,-0.55100,8.1960e+02,3.440e+01,-3.440e+01,1.71,1.500e-01,-1.300e-01,590.0,,,28.69,9.33,-6.89,39.70,1,q1_q17_dr25_tce,4502.00,121.00,-134.00,4.668,0.028,-0.048,0.6210,0.0570,-0.0460,291.853820,37.741920,15.156
2715135,K01024.01,Kepler-753 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.747711909,7.4880000e-06,-7.4880000e-06,133.2993900,1.110000e-03,-1.110000e-03,0.5750,0.0510,-0.4540,1.89230,0.04000,-0.04000,8.2010e+02,1.850e+01,-1.850e+01,1.86,7.000e-02,-9.000e-02,641.0,,,40.07,6.76,-6.61,51.70,1,q1_q17_dr25_tce,4252.00,84.00,-84.00,4.640,0.030,-0.017,0.6320,0.0250,-0.0310,291.903260,37.902290,14.496
8644288,K00137.03,Kepler-18 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.504691252,3.0910000e-06,-3.0910000e-06,133.5119410,7.140000e-04,-7.140000e-04,0.7410,0.0040,-0.5500,1.98110,0.02270,-0.02270,3.1510e+02,5.100e+00,-5.100e+00,2.03,1.300e-01,-1.400e-01,1165.0,,,435.21,97.61,-77.29,67.50,3,q1_q17_dr25_tce,5356.00,112.00,-72.00,4.338,0.065,-0.040,1.0550,0.0650,-0.0720,298.079440,44.746319,13.549
3113266,K01088.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.995861402,1.4600000e-07,-1.4600000e-07,132.3468190,1.220000e-04,-1.220000e-04,1.2560,2.5280,-0.1390,1.15070,0.00838,-0.00838,4.9938e+03,2.400e+01,-2.400e+01,26.93,3.810e+00,-2.370e+00,1477.0,,,1124.35,524.29,-295.75,272.00,1,q1_q17_dr25_tce,5286.00,158.00,-158.00,4.604,0.045,-0.071,0.7060,0.1000,-0.0620,290.639430,38.284630,15.577
3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.9340,0,0,0,0,86.678560520,6.2620000e-05,-6.2620000e-05,175.5970130,5.840000e-04,-5.840000e-04,0.2910,0.0750,-0.1730,10.12890,0.05150,-0.05150,8.2441e+03,2.870e+01,-2.870e+01,9.83,1.480e+00,-1.200e+00,434.0,,,8.41,3.54,-2.43,318.30,1,q1_q17_dr25_tce,5822.00,105.00,-116.00,4.351,0.115,-0.115,1.0810,0.1620,-0.1320,294.433500,38.355450,14.696
3247268,K01089.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,12.218280970,1.1280000e-05,-1.1280000e-05,140.3210950,7.450000e-04,-7.450000e-04,0.7780,0.0270,-0.5560,2.69690,0.06690,-0.06690,1.8434e+03,2.320e+01,-2.320e+01,5.10,7.600e-01,-6.200e-01,835.0,,,114.59,48.15,-33.11,90.10,2,q1_q17_dr25_tce,5822.00,105.00,-116.00,4.351,0.115,-0.115,1.0810,0.1620,-0.1320,294.433500,38.355450,14.696
3232859,K01090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,8.387210055,2.1330000e-06,-2.1330000e-06,138.9037590,2.210000e-04,-2.210000e-04,1.2840,31.3400,-0.1040,1.64770,0.01220,-0.01220,4.9520e+03,3.340e+01,-3.340e+01,72.52,1.135e+01,-1.705e+01,1211.0,,,509.55,209.48,-227.16,180.60,1,q1_q17_dr25_tce,6089.00,82.00,-82.00,4.044,0.182,-0.098,1.7950,0.2810,-0.4220,290.862000,38.353580,14.010
3098184,K01091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,15.238453900,1.5880000e-04,-1.5880000e-04,369.5690200,6.920000e-03,-6.920000e-03,0.7400,0.0510,-0.2240,19.29200,0.69200,-0.69200,7.0190e+03,1.510e+02,-1.510e+02,9.84,2.840e+00,-1.220e+00,829.0,,,111.67,95.62,-38.34,56.00,1,q1_q17_dr25_tce,6384.00,179.00,-246.00,4.419,0.062,-0.188,1.0860,0.3140,-0.1340,286.000310,38.284599,15.148
2720309,K01092.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,0.413334492,1.3900000e-07,-1.3900000e-07,133.2122250,2.790000e-04,-2.790000e-04,1.2313,0.1399,-0.0550,2.38080,0.02670,-0.02670,2.0251e+03,1.190e+01,-1.190e+01,31.52,1.467e+01,-2.800e+00,2509.0,,,9374.09,13020.15,-2578.93,236.90,,,5973.00,161.00,-200.00,4.465,0.044,-0.311,1.0160,0.4730,-0.0900,293.025120,37.992641,14.784
10342065,K01157.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.933746140,4.8100000e-07,-4.8100000e-07,133.3881530,4.660000e-04,-4.660000e-04,1.2700,0.1090,-0.1000,6.55100,0.03210,-0.03210,1.7175e+03,6.300e+00,-6.300e+00,149.71,3.535e+01,-1.132e+02,3303.0,,,28084.15,21255.96,-26636.71,365.70,1,q1_q17_dr25_tce,5438.00,193.00,-193.00,3.424,0.832,-0.156,4.3190,1.0200,-3.2650,292.842130,47.483829,13.964
10352945,K01158.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,6.471792750,3.8960000e-05,-3.8960000e-05,356.3847700,4.340000e-03,-4.340000e-03,0.0140,0.4080,-0.0140,6.78800,0.12200,-0.12200,4.0250e+02,1.490e+01,-1.490e+01,2.08,6.200e-01,-2.400e-01,1075.0,,,316.00,275.50,-108.68,30.70,1,q1_q17_dr25_tce,6341.00,176.00,-264.00,4.446,0.062,-0.188,1.0330,0.3050,-0.1220,296.699710,47.406731,15.403
10354039,K01159.01,,CANDIDATE,CANDIDATE,0.8940,0,0,0,0,64.617518000,1.9380000e-04,-1.9380000e-04,166.1442500,2.360000e-03,-2.360000e-03,0.9000,0.0180,-0.0640,5.79600,0.23500,-0.23500,2.4866e+03,5.020e+01,-5.020e+01,5.40,5.500e-01,-6.100e-01,383.0,,,5.09,1.94,-1.53,61.90,1,q1_q17_dr25_tce,5043.00,164.00,-149.00,4.470,0.104,-0.095,0.8810,0.0900,-0.0990,297.014830,47.486431,15.332
10330115,K01160.01,Kepler-781 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.214096070,3.7010000e-05,-3.7010000e-05,140.5849200,2.460000e-03,-2.460000e-03,0.8120,0.1060,-0.6060,3.56410,0.07000,-0.07000,1.1548e+03,3.510e+01,-3.510e+01,2.77,4.300e-01,-2.300e-01,629.0,,,36.95,18.38,-9.05,38.00,1,q1_q17_dr25_tce,5333.00,159.00,-143.00,4.620,0.032,-0.097,0.7280,0.1120,-0.0600,287.653630,47.414810,15.987
10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.057299660,1.7920000e-05,-1.7920000e-05,135.9275600,2.360000e-03,-2.360000e-03,0.2190,0.2480,-0.2190,3.74190,0.07420,-0.07420,3.8520e+02,1.180e+01,-1.180e+01,1.94,2.100e-01,-2.600e-01,947.0,,,189.98,58.52,-55.90,35.10,1,q1_q17_dr25_tce,5334.00,79.00,-79.00,4.372,0.132,-0.077,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.584101048,1.9160000e-06,-1.9160000e-06,170.4278290,4.220000e-04,-4.220000e-04,0.0450,0.3190,-0.0450,2.73160,0.02060,-0.02060,2.6081e+03,1.810e+01,-1.810e+01,4.66,1.340e+00,-4.400e-01,1131.0,,,386.66,332.86,-109.75,166.30,1,q1_q17_dr25_tce,5739.00,171.00,-188.00,4.518,0.048,-0.204,0.9220,0.2640,-0.0880,286.482270,46.692451,15.954
9941662,K00013.01,Kepler-13 b,CONFIRMED,CANDIDATE,0.8750,0,1,0,0,1.763587535,4.2000000e-08,-4.2000000e-08,120.5659254,1.990000e-05,-1.990000e-05,0.5120,0.0070,-0.0080,3.16877,0.00290,-0.00290,4.5906e+03,1.500e+00,-1.500e+00,21.42,6.330e+00,-9.480e+00,3559.0,,,37958.27,32770.23,-28302.96,4061.90,1,q1_q17_dr25_tce,9107.00,242.00,-443.00,3.867,0.343,-0.147,3.0310,0.8950,-1.3420,286.971190,46.868359,9.958
7778437,K00131.01,Kepler-471 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.014234733,8.5900000e-07,-8.5900000e-07,133.1742890,1.410000e-04,-1.410000e-04,0.0660,0.0290,-0.0660,4.58900,0.00525,-0.00525,6.5360e+03,9.500e+00,-9.500e+00,10.63,3.570e+00,-1.530e+00,1308.0,,,692.13,665.33,-253.54,794.30,1,q1_q17_dr25_tce,6490.00,155.00,-232.00,4.320,0.067,-0.202,1.3070,0.4390,-0.1880,299.097530,43.497589,13.797
